start_index,stop_index,signal_class
3158885,3163377,N
3159377,3163752,N
3159752,3164177,N
3160177,3164676,N
3160676,3165027,V
3161027,3165485,N
3161485,3165918,N
3161918,3166425,N
3162425,3166810,N
3162810,3167301,N
3163301,3167651,V
3163651,3168109,N
3164109,3168609,N
3164609,3168984,N
3164984,3169415,N
3165415,3169887,N
3165887,3170375,N
3166375,3170766,N
3166766,3171223,N
3167223,3171683,N
3167683,3172116,N
3168116,3172607,N
3168607,3173082,N
3169082,3173465,N
3169465,3173932,N
3169932,3174398,N
3170398,3174839,N
3170839,3175315,N
3171315,3175747,N
3171747,3176230,N
3172230,3176712,N
3172712,3177197,N
3173197,3177572,N
3173572,3178030,N
3174030,3178485,N
3174485,3178971,N
3174971,3179379,N
3175379,3179837,N
3175837,3180345,N
3176345,3180804,N
3176804,3181179,N
3177179,3181654,N
3177654,3182161,N
3178161,3182510,V
3178510,3182994,N
3178994,3183461,N
3179461,3183869,N
3179869,3184302,N
3180302,3184735,N
3180735,3185218,N
3181218,3185702,N
3181702,3186085,N
3182085,3186552,N
3182552,3186985,N
3182985,3187393,N
3183393,3187842,N
3183842,3188367,N
3184367,3188796,N
3184796,3189183,N
3185183,3189616,N
3185616,3190070,N
3186070,3190532,N
3186532,3190957,N
3186957,3191348,N
3187348,3191807,N
3187807,3192233,A
3188233,3192614,A
3188614,3194015,N
3190015,3194448,A
3190448,3194805,A
3190805,3195331,N
3191331,3195702,V
3191702,3196181,N
3192181,3196630,N
3193831,3198309,N
3195031,3199495,N
3195495,3200004,N
3196004,3200412,N
3196412,3200894,N
3196894,3201278,N
3197278,3201744,N
3197744,3202171,N
3198171,3202578,N
3198578,3203044,N
3199044,3203431,N
3199431,3203919,N
3199919,3204301,N
3200301,3204736,N
3200736,3205193,N
3201193,3205676,N
3201676,3206050,V
3202050,3206534,N
3202534,3206984,N
3202984,3207408,N
3203408,3207843,N
3203843,3208376,N
3204376,3208818,N
3204818,3209176,N
3205176,3209632,N
3205632,3210133,N
3206133,3210549,N
3206549,3210983,N
3206983,3211439,N
3207439,3211923,N
3207923,3212358,N
3208358,3212839,N
3208839,3213273,N
3209273,3213698,N
3209698,3214188,N
3210188,3214622,N
3210622,3215113,N
3211113,3215514,N
3211514,3215964,N
3211964,3216429,N
3212429,3216880,N
3212880,3217313,N
3213313,3217762,N
3213762,3218279,N
3214279,3218636,V
3214636,3219154,N
3215154,3219613,N
3215613,3220063,N
3216063,3220535,N
3216535,3220974,N
3216974,3221352,N
3217352,3221870,N
3217870,3222235,V
3218235,3222743,N
3218743,3223210,N
3219210,3223569,N
3219569,3224018,N
3220018,3224477,N
3220477,3224996,N
3220996,3225426,N
3221426,3225868,N
3221868,3226276,N
3222276,3226659,N
3222659,3227026,A
3223026,3227785,N
3223785,3228416,N
3224416,3228841,N
3224841,3229276,N
3225276,3229692,N
3225692,3230116,N
3226116,3230549,N
3226549,3230991,N
3226991,3231506,N
3227506,3231923,N
3227923,3232306,N
3228306,3232749,N
3228749,3233240,N
3229240,3233640,N
3229640,3234156,N
3230156,3234531,V
3230531,3235081,N
3231081,3235471,N
3231471,3235930,N
3231930,3236346,N
3232346,3236839,N
3232839,3237313,N
3233313,3237729,N
3233729,3238170,N
3234170,3238629,N
3234629,3239054,N
3235054,3239512,N
3235512,3239962,N
3235962,3240486,N
3236486,3240894,N
3236894,3241295,N
3237295,3241769,N
3237769,3242203,N
3238203,3242661,N
3238661,3243132,N
3239132,3243586,N
3239586,3244070,N
3240070,3244459,N
3240459,3244902,N
3240902,3245377,N
3241377,3245793,N
3241793,3246210,N
3242210,3246640,N
3242640,3247076,N
3243076,3247600,N
3243600,3248041,N
3244041,3248475,N
3244475,3248934,N
3244934,3249333,N
3245333,3249841,N
3245841,3250224,N
3246224,3250650,N
3246650,3251158,N
3247158,3251616,N
3247616,3252006,N
3248006,3252582,N
3248582,3252880,V
3248880,3253388,N
3249388,3253798,N
3249798,3254188,N
3250188,3254664,N
3250664,3255057,N
3251057,3255497,N
3251497,3255907,N
3251907,3256363,N
3252363,3256847,N
3252847,3257280,N
3253280,3257705,N
3253705,3258146,N
3254146,3258576,N
3254576,3258963,N
3254963,3259446,N
3255446,3259804,N
3255804,3260262,N
3256262,3260702,N
3256702,3261111,N
3257111,3261612,N
3257612,3261944,V
3257944,3262853,N
3258853,3263328,N
3259328,3263753,N
3259753,3264194,N
3260194,3264636,N
3260636,3265061,N
3261061,3265602,N
3261602,3266002,N
3262002,3266460,N
3262460,3266912,N
3262912,3267268,N
3263268,3267726,N
3263726,3268200,N
3264200,3268642,N
3264642,3269134,N
3265134,3269567,N
3265567,3270018,N
3266018,3270457,N
3266457,3270902,N
3266902,3271325,N
3267325,3271816,N
3267816,3272266,N
3268266,3272758,N
3268758,3273200,N
3269200,3273652,N
3269652,3274073,N
3270073,3274599,N
3270599,3275049,N
3271049,3275440,N
3271440,3275940,N
3271940,3276390,N
3272390,3277139,N
3273139,3277565,V
3273565,3278341,N
3274341,3278990,N
3274990,3279881,N
3275881,3280346,N
3276346,3280780,N
3276780,3281246,N
3277246,3281696,N
3277696,3282087,N
3278087,3282545,N
3278545,3283021,N
3279021,3283422,N
3279422,3283811,N
3279811,3284219,N
3280219,3284562,N
3280562,3285103,N
3281103,3285569,N
3281569,3285953,N
3281953,3286435,N
3282435,3286827,N
3282827,3287261,N
3283261,3287669,N
3283669,3288109,N
3284109,3288495,N
3284495,3289010,N
3285010,3289428,N
3285428,3289785,N
3285785,3290285,N
3286285,3290684,N
3286684,3291151,N
3287151,3291584,N
3287584,3292000,N
3288000,3292376,N
3288376,3292759,A
3288759,3293559,N
3289559,3294483,N
3290483,3294959,A
3290959,3295325,A
3291325,3295825,N
3291825,3296224,N
3292224,3296740,N
3292740,3297108,V
3293108,3297578,N
3293578,3298031,N
3294031,3298507,N
3294507,3298882,V
3294882,3299409,N
3295409,3299872,N
3295872,3300272,N
3296272,3300748,N
3296748,3301206,N
3297206,3301581,N
3297581,3302048,N
3298048,3302506,N
3298506,3303005,N
3299005,3303414,N
3299414,3303888,N
3299888,3304346,N
3300346,3304765,N
3300765,3305321,N
3301321,3305787,N
3301787,3306179,N
3302179,3306621,N
3302621,3307103,N
3303103,3307612,N
3303612,3308005,N
3304005,3308494,N
3304494,3308862,N
3304862,3309335,N
3305335,3309616,V
3305616,3310269,N
3306269,3310686,V
3306686,3311450,N
3307450,3312051,N
3308051,3312494,N
3308494,3312902,N
3308902,3313393,N
3309393,3313743,V
3309743,3314026,V
3310026,3314892,N
3310892,3315341,N
3311341,3315817,N
3311817,3316140,V
3312140,3316775,N
3312775,3317217,N
3313217,3317699,N
3313699,3318116,N
3314116,3318582,N
3314582,3319050,N
3315050,3319490,N
3315490,3319906,N
3315906,3320323,N
3316323,3320790,N
3316790,3321264,N
3317264,3321681,N
3317681,3322142,N
3318142,3322505,N
3318505,3322939,N
3318939,3323389,N
3319389,3323855,N
3319855,3324223,N
3320223,3324656,N
3320656,3325171,N
3321171,3325545,N
3321545,3325945,N
3321945,3326370,N
3322370,3326879,N
3322879,3327295,V
3323295,3328560,N
3324560,3328812,A
3324812,3329227,A
3325227,3329643,N
3325643,3330202,N
3326202,3330494,V
3326494,3331118,N
3327118,3331511,N
3327511,3331803,V
3327803,3332251,N
3328251,3332708,N
3328708,3333161,N
3329161,3333609,A
3329609,3334077,A
3330077,3335191,N
3331191,3335582,A
3331582,3336083,N
3332083,3336482,N
3332482,3336907,N
3332907,3337424,N
3333424,3337857,N
3333857,3338289,N
3334289,3338724,N
3334724,3339224,N
3335224,3339664,N
3335664,3340122,N
3336122,3340626,N
3336626,3341022,N
3337022,3341480,N
3337480,3342004,N
3338004,3342389,V
3338389,3342921,N
3338921,3343359,N
3339359,3343780,N
3339780,3344261,N
3340261,3344728,N
3340728,3345202,N
3341202,3345629,N
3341629,3346044,N
3342044,3346515,N
3342515,3346951,N
3342951,3347445,N
3343445,3347843,N
3343843,3348277,N
3344277,3348759,N
3344759,3349527,N
3345527,3350192,N
3346192,3350450,V
3346450,3351236,N
3347236,3351816,N
3347816,3352124,A
3348124,3352564,N
3348564,3353006,N
3349006,3353631,N
3349631,3354075,N
3350075,3354333,V
3350333,3354774,N
3350774,3355406,N
3351406,3355856,N
3351856,3356288,A
3352288,3356997,N
3352997,3357445,N
3353445,3358080,N
3354080,3358343,A
3354343,3358796,A
3354796,3359721,N
3355721,3360386,N
3356386,3361303,N
3357303,3361785,N
3357785,3362053,V
3358053,3362502,N
3358502,3363136,N
3359136,3363436,V
3359436,3364068,N
3360068,3364527,N
3360527,3364984,N
3360984,3365433,N
3361433,3365892,N
3361892,3366326,N
3362326,3366819,N
3362819,3367307,N
3363307,3367741,N
3363741,3368184,N
3364184,3368706,N
3364706,3369132,N
3365132,3369575,N
3365575,3369990,N
3365990,3370448,N
3366448,3370902,N
3366902,3371356,N
3367356,3371798,N
3367798,3372257,N
3368257,3372773,N
3368773,3373167,N
3369167,3373605,N
3369605,3374013,N
3370013,3374480,N
3370480,3374762,V
3370762,3375250,N
3371250,3375995,N
3371995,3376512,N
3372512,3376895,V
3372895,3377671,N
3373671,3378095,N
3374095,3378711,N
3374711,3379353,N
3375353,3379957,A
3375957,3381067,N
3377067,3381944,N
3377944,3382576,N
3378576,3383026,A
3379026,3383717,N
3379717,3384159,V
3380159,3385043,N
3381043,3385490,A
3381490,3385934,A
3381934,3387015,N
3383015,3387382,A
3383382,3387807,A
3383807,3388332,N
3384332,3388723,N
3384723,3389207,N
3385207,3389589,N
3385589,3390131,N
3386131,3390530,N
3386530,3390939,N
3386939,3391491,N
3387491,3391862,N
3387862,3392306,N
3388306,3392759,N
3388759,3393213,N
3389213,3393712,N
3389712,3394128,N
3390128,3394454,V
3390454,3395106,N
3391106,3395528,V
3391528,3396421,N
3392421,3396772,A
3392772,3397429,N
3393429,3397813,N
3393813,3398278,N
3394278,3398792,N
3394792,3399186,N
3395186,3399635,N
3395635,3400110,N
3396110,3400593,N
3396593,3401043,N
3397043,3401467,N
3397467,3401951,N
3397951,3402446,N
3398446,3402875,N
3398875,3403382,N
3399382,3403800,N
3399800,3404216,N
3400216,3404676,N
3400676,3405100,N
3401100,3405549,N
3401549,3406015,N
3402015,3406283,V
3402283,3406728,N
3402728,3407156,N
3403156,3407774,N
3403774,3408447,N
3404447,3408880,A
3404880,3409514,N
3405514,3409871,V
3405871,3410626,N
3406626,3411070,A
3407070,3411646,A
3407646,3412994,N
3408994,3413279,A
3409279,3413886,N
3409886,3414353,N
3410353,3414811,N
3410811,3415078,A
3411078,3415994,N
3411994,3417093,N
3413093,3417560,A
3413560,3418312,N
3414312,3418951,N
3414951,3419259,V
3415259,3419907,N
3415907,3420308,N
3416308,3420766,N
3416766,3421235,N
3417235,3421755,N
3417755,3422225,N
3418225,3422657,N
3418657,3423074,N
3419074,3423615,N
3419615,3424038,N
3420038,3424530,N
3420530,3424923,N
3420923,3425407,N
3421407,3425806,N
3421806,3426297,N
3422297,3426734,N
3422734,3427223,N
3423223,3427473,V
3423473,3428137,N
3424137,3428422,V
3424422,3428821,N
3424821,3429363,N
3425363,3429977,N
3425977,3430896,N
3426896,3431329,A
3427329,3431758,A
3427758,3432187,N
3428187,3432802,N
3428802,3433055,V
3429055,3433497,A
3429497,3434393,N
3430393,3434844,A
3430844,3435751,A
3431751,3437333,N
3433333,3438260,N
3434260,3438708,A
3434708,3439175,A
3435175,3439491,V
3435491,3440575,N
3436575,3441106,N
3437106,3441555,A
3437555,3442024,N
3438024,3442499,N
3438499,3442966,N
3438966,3443397,N
3439397,3443856,N
3439856,3444289,N
3440289,3444847,N
3440847,3445256,N
3441256,3445696,N
3441696,3446230,N
3442230,3446680,N
3442680,3447121,N
3443121,3447529,N
3443529,3448029,N
3444029,3448504,N
3444504,3448936,N
3444936,3449370,N
3445370,3449878,N
3445878,3450303,N
3446303,3450787,N
3446787,3451236,N
3447236,3451660,N
3447660,3452120,N
3448120,3452510,A
3448510,3452993,A
3448993,3453942,N
3449942,3454352,A
3450352,3454841,A
3450841,3455683,N
3451683,3457259,N
3453259,3457694,A
3453694,3458132,A
3454132,3458740,N
3454740,3459456,N
3455456,3460531,N
3456531,3460839,A
3456839,3461304,A
3457304,3461797,N
3457797,3462254,N
3458254,3462965,N
3458965,3463413,N
3459413,3463864,N
3459864,3464511,N
3460511,3464785,V
3460785,3465861,N
3461861,3466328,N
3462328,3466802,A
3462802,3467235,N
3463235,3467685,N
3463685,3468060,V
3464060,3469026,N
3465026,3469477,N
3465477,3469951,N
3465951,3470351,N
3466351,3470900,N
3466900,3471342,N
3467342,3471734,N
3467734,3472183,N
3468183,3472666,N
3468666,3473207,N
3469207,3473616,N
3469616,3474115,N
3470115,3474524,N
3470524,3474965,N
3470965,3475480,N
3471480,3475882,N
3471882,3476396,N
3472396,3476733,V
3472733,3477148,N
3473148,3477646,N
3473646,3477936,V
3473936,3478563,N
3474563,3478962,V
3474962,3479854,N
3475854,3480645,N
3476645,3481385,N
3477385,3481912,N
3477912,3482167,V
3478167,3482601,N
3478601,3483025,N
3479025,3483452,N
3479452,3484060,N
3480060,3484310,V
3480310,3484742,N
3480742,3485175,A
3481175,3485776,A
3481776,3487349,N
3483349,3487975,N
3483975,3488408,A
3484408,3488866,N
3484866,3489140,V
3485140,3490039,N
3486039,3490674,N
3486674,3491140,V
3487140,3492522,N
3488522,3492981,A
3488981,3493429,A
3489429,3493930,N
3489930,3494381,N
3490381,3494854,N
3490854,3495287,N
3491287,3495746,N
3491746,3496228,N
3492228,3496629,N
3492629,3497121,N
3493121,3497627,N
3493627,3498014,N
3494014,3498486,N
3494486,3498956,N
3494956,3499427,N
3495427,3499677,V
3495677,3500310,N
3496310,3500627,V
3496627,3501086,N
3497086,3501543,N
3497543,3501801,V
3497801,3502418,N
3498418,3502675,V
3498675,3503242,N
3499242,3503973,N
3499973,3504434,N
3500434,3504865,N
3500865,3505216,N
3501216,3505690,N
3501690,3506158,N
3502158,3506641,N
3502641,3506948,V
3502948,3507408,N
3503408,3507914,N
3503914,3508356,N
3504356,3508823,N
3504823,3509265,A
3505265,3510148,N
3506148,3510601,N
3506601,3511047,N
3507047,3511490,N
3507490,3511905,N
3507905,3512346,N
3508346,3512789,N
3508789,3513247,N
3509247,3513721,N
3509721,3514205,N
3510205,3514588,V
3510588,3515171,N
3511171,3515577,N
3511577,3516087,N
3512087,3516487,N
3512487,3516961,N
3512961,3517436,N
3513436,3517793,V
3513793,3518453,N
3514453,3518944,N
3514944,3519402,N
3515402,3519859,N
3515859,3520135,V
3516135,3520718,N
3516718,3521520,N
3517520,3522184,N
3518184,3522609,A
3518609,3522960,A
3518960,3523515,N
3519515,3524457,N
3520457,3524741,A
3520741,3526165,N
3522165,3526437,A
3522437,3527175,N
3523175,3528023,N
3524023,3528621,N
3524621,3529288,N
3525288,3529713,V
3525713,3530748,N
3526748,3531137,A
3527137,3532295,N
3528295,3532729,A
3528729,3534043,N
3530043,3534486,A
3530486,3535568,N
3531568,3536276,N
3532276,3536722,A
3532722,3537163,N
3533163,3537767,N
3533767,3538508,N
3534508,3539608,N
3535608,3540297,N
3536297,3540748,A
3536748,3541398,N
3537398,3541839,V
3537839,3542581,N
3538581,3543198,N
3539198,3543589,A
3539589,3544122,N
3540122,3544572,N
3540572,3545038,N
3541038,3545505,A
3541505,3546368,N
3542368,3547820,N
3543820,3548178,A
3544178,3548653,A
3544653,3549020,N
3545020,3549377,N
3545377,3549852,N
3545852,3550527,N
3546527,3550927,V
3546927,3551704,N
3547704,3552333,N
3548333,3552818,V
3548818,3553717,N
3549717,3554172,A
3550172,3554439,A
3550439,3555325,N
3551325,3556391,N
3552391,3556832,A
3552832,3557707,N
3553707,3558116,A
3554116,3558772,N
3554772,3559189,N
3555189,3559606,A
3555606,3560027,A
3556027,3561029,N
3557029,3561306,A
3557306,3561921,N
3557921,3562184,V
3558184,3562676,A
3568540,3573165,N
3569165,3573839,N
3569839,3574278,A
3570278,3574897,N
3570897,3575161,V
3571161,3575612,N
3571612,3576057,N
3572057,3576713,N
3572713,3577853,N
3573853,3578307,A
